file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Atrioventricular Synchronization for Detection of Atrial Fibrillation and Flutte...,10.3390/s22166071,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Review on Compressive Sensing Algorithms for ECG Signal for IoT Based Deep Learn...,10.3390/app12168368,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Improved Sparse Representation based Robust Hybrid Feature Extraction Models wit...,10.1016/j.eswa.2022.116783,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,HCTNet: A Hybrid ConvNet-Transformer Network for Retinal Optical Coherence Tomog...,10.3390/bios12070542,2022,2020_2022,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep learning and spark architecture based intelligent brain tumor MRI image sev...,10.1016/j.bspc.2022.103644,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Early diagnosis of Alzheimer's disease based on deep learning: A systematic revi...,10.1016/j.compbiomed.2022.105634,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Implementation of specialised attention mechanisms: ICD-10 classification of Gas...,10.1016/j.jbi.2022.104050,2022,2020_2022,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multi-scale convolutional neural network for automated AMD classification using ...,10.1016/j.compbiomed.2022.105368,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Reverse Image Search Using Deep Unsupervised Generative Learning and Deep Convol...,10.3390/app12104943,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Accurate detection of autism using Douglas-Peucker algorithm, sparse coding base...",10.1016/j.compbiomed.2022.105311,2022,2020_2022,DEEP_CNN_RNN,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Real-Time Multi-Label Upper Gastrointestinal Anatomy Recognition from Gastroscop...,10.3390/app12073306,2022,2020_2022,,EXTREME_MULTILABEL,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Novel Data Augmentation-Based Brain Tumor Detection Using Convolutional Neural...,10.3390/app12083773,2022,2020_2022,DEEP_CNN_RNN,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Comparison of Machine Learning Algorithms in the Prediction of Hospitalized Pati...,10.3390/s22072517,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning-Based Detection of Sleep-Disordered Breathing Type Using Time a...,10.1016/j.bspc.2021.103402,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Compressed Deep Learning to Classify Arrhythmia in an Embedded Wearable Device,10.3390/s22051776,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Sepsis prediction, early detection, and identification using clinical text for m...",10.1093/jamia/ocab236,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Melanoma Classification Using a Novel Deep Convolutional Neural Network with Der...,10.3390/s22031134,2022,2020_2022,DEEP_CNN_RNN,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A computer-aided diagnosis system for the classification of COVID-19 and non-COV...,10.1016/j.compbiomed.2021.105134,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Improved Automatic Image Annotation Approach Using Convolutional Neural Netwo...,10.1109/ACCESS.2022.3140861,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Effective Machine Learning Approach for Classifying Artefact-Free and Distort...,10.1109/ACCESS.2022.3143617,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated Rest EEG-Based Diagnosis of Depression and Schizophrenia Using a Deep ...,10.1109/ACCESS.2022.3197645,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Classification of Cough Sounds Using Spectrogram Methods and a Parallel-Stream O...,10.1109/ACCESS.2022.3205591,2022,2020_2022,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,New Trends in Melanoma Detection Using Neural Networks: A Systematic Review,10.3390/s22020496,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning-Based Disk Herniation Computer Aided Diagnosis System From MRI Axi...,10.1109/ACCESS.2022.3158682,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Detection of Diabetes Mellitus With Deep Learning and Data Augmentation Techniqu...,10.1109/ACCESS.2022.3180036,2022,2020_2022,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An NLP-Inspired Data Augmentation Method for Adverse Event Prediction Using an I...,10.1109/ACCESS.2022.3195212,2022,2020_2022,,RARE_LABELS,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Chinese Named Entity Recognition of Epidemiological Investigation of Information...,10.1109/ACCESS.2022.3210119,2022,2020_2022,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,LMNS-Net: Lightweight Multiscale Novel Semantic-Net deep learning approach used ...,10.1016/j.eswa.2023.121064,2023,2023_plus,,LONG_TEXT,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A novel cross-layer dual encoding-shared decoding network framework with spatial...,10.1016/j.compbiomed.2023.107584,2023,2023_plus,DEEP_CNN_RNN,LONG_TEXT,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Perturbing BEAMs: EEG adversarial attack to deep learning models for epilepsy di...,10.1186/s12911-023-02212-5,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Fault Diagnosis Method for Human Coexistence Robots Based on Convolutional Neura...,10.3390/s23249753,2023,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning-driven clinical decision support system for concept-based searc...,10.1186/s12911-023-02101-x,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,OSLPNet: A neural network model for street lamp post extraction from street view...,10.1016/j.eswa.2023.120764,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Stress Detection via Multimodal Multitemporal-Scale Fusion: A Hybrid of Deep Lea...,10.1109/JSEN.2023.3314718,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,SudokuSens: Enhancing Deep Learning Robustness for IoT Sensing Applications usin...,10.1145/3625687.3625785,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Contrastive diagnostic embedding (CDE) model for automated coding – A case study...,10.1016/j.ijmedinf.2023.105212,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MVKT-ECG: Efficient single-lead ECG classification for multi-label arrhythmia by...,10.1016/j.compbiomed.2023.107503,2023,2023_plus,,EXTREME_MULTILABEL,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,On the inter-dataset generalization of machine learning approaches to Parkinson'...,10.1016/j.ijmedinf.2023.105237,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,miGAP: miRNA–Gene Association Prediction Method Based on Deep Learning Model,10.3390/app132212349,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Contrastive learning enhanced deep neural network with serial regularization for...,10.1016/j.eswa.2023.120243,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,DE-JANet: A unified network based on dual encoder and joint attention for Alzhei...,10.1016/j.compbiomed.2023.107396,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Heart Sound Classification Network Based on Convolution and Transformer,10.3390/s23198168,2023,2023_plus,TRANSFORMER,,,False,False,False
